adm0_name,adm1_name,adm1_namechanged,adm1_code,adm1_pcod3,adm2_name,adm2_namechanged,adm2_code,adm2_pcod3,adm0_code,adm0_pcod3
Chad,Ennedi Est,Ennedi Est,12906,TCD020,Wadi Hawar,Wadi Hawar,65467,TCD020002,50,TCD
Chad,Mayo-Kebbi est,Mayo-Kebbi est,12921,TCD011,Mont Illi,Mont Illi,65468,TCD011004,50,TCD
Chad,Batha,Batha,12904,TCD001,Fittri,Fittri,65469,TCD001003,50,TCD
Chad,Wardi Fira,Wardi Fira,870,TCD017,Megri,Megri,65507,TCD017004,50,TCD
Chad,Mayo-Kebbi est,Mayo-Kebbi est,12921,TCD011,Mayo Boneye,Mayo Boneye,65519,TCD011001,50,TCD
Chad,Wardi Fira,Wardi Fira,870,TCD017,Iriba,Iriba,65521,TCD017003,50,TCD
Chad,Moyen Chari,Moyen Chari,12923,TCD013,Grande Sido,Grande Sido,65577,TCD013002,50,TCD
Chad,Hajer Lamis,Hajer Lamis,12910,TCD005,Dagana,Dagana,65579,TCD005001,50,TCD
Senegal,Hajer Lamis,Hajer Lamis,47589,SEN010,Dagana,Dagana,47590,SEN010001,217,SEN
Chad,Barh El Gazal,Barh El Gazal,12914,TCD019,Barh-El-Gazel Ouest,Barh-El-Gazel Ouest,65597,TCD019003,50,TCD
Chad,Mayo-Kebbi est,Mayo-Kebbi est,12921,TCD011,Mayo Lemye,Mayo Lemye,65601,TCD011003,50,TCD
Chad,Barh El Gazal,Barh El Gazal,12914,TCD019,Barh-El-Gazel Sud,Barh-El-Gazel Sud,65623,TCD019001,50,TCD
Chad,Ndjamena,Ndjamena,12912,TCD018,N'Djamena,N'Djamena,65629,TCD018001,50,TCD
Chad,Lac,Lac,875,TCD007,Wayi,Wayi,65636,TCD007002,50,TCD
Chad,Kanem,Kanem,12915,TCD006,Nord Kanem,Nord Kanem,65639,TCD006002,50,TCD
Chad,Barh El Gazal,Barh El Gazal,12914,TCD019,Barh-El-Gazel Nord,Barh-El-Gazel Nord,65657,TCD019002,50,TCD
Chad,Kanem,Kanem,12915,TCD006,Kanem,Kanem,65670,TCD006001,50,TCD
Chad,Tibesti,Tibesti,12909,TCD022,Tibesti Ouest,Tibesti Ouest,65682,TCD022002,50,TCD
Chad,Tibesti,Tibesti,12909,TCD022,Tibesti Est,Tibesti Est,65683,TCD022001,50,TCD
Mali,Bamako,Bamako,1926,MLI009,Bamako,Bamako,81878,MLI009001,155,MLI
Mauritania,Adrar,Adrar,2004,MRT001,Chinguity,Chinguity,123633,MRT001003,159,MRT
Mauritania,Adrar,Adrar,2004,MRT001,Ouadane,Ouadane,123634,MRT001004,159,MRT
Niger,Tillaberi,Tillaberi,NA,NER006,Bankillare,Bankillare,123640,NER006005,181,NER
Niger,Tillaberi,Tillaberi,NA,NER006,Tera,Tera,123641,NER006011,181,NER
Niger,Tillaberi,Tillaberi,NA,NER006,Ayerou,Ayerou,123642,NER006002,181,NER
Niger,Tillaberi,Tillaberi,NA,NER006,Filingué,Filingué,123643,NER006006,181,NER
Niger,Tillaberi,Tillaberi,NA,NER006,Abala,Abala,123644,NER006001,181,NER
Niger,Tillaberi,Tillaberi,NA,NER006,Bani Bangou,Bani Bangou,123645,NER006004,181,NER
Niger,Dosso,Dosso,NA,NER003,Boboye,Boboye,123646,NER003001,181,NER
Niger,Dosso,Dosso,NA,NER003,Dioudiou,Dioudiou,123647,NER003002,181,NER
Niger,Tillaberi,Tillaberi,NA,NER006,Say,Say,123648,NER006010,181,NER
Niger,Tahoua,Tahoua,NA,NER005,Malbaza,Malbaza,123649,NER005008,181,NER
Niger,Tahoua,Tahoua,NA,NER005,Illéla,Illéla,123650,NER005005,181,NER
Niger,Tahoua,Tahoua,NA,NER005,Abalak,Abalak,123651,NER005001,181,NER
Niger,Tahoua,Tahoua,NA,NER005,Tchintabara,Tchintabara,123652,NER005011,181,NER
Niger,Tahoua,Tahoua,NA,NER005,Tassara,Tassara,123653,NER005010,181,NER
Niger,Agadez,Agadez,NA,NER001,Tchighozerine,Tchighozerine,123654,NER001006,181,NER
Niger,Agadez,Agadez,NA,NER001,InGall,InGall,123655,NER001005,181,NER
Niger,Agadez,Agadez,NA,NER001,Arlit,Arlit,123656,NER001002,181,NER
Niger,Diffa,Diffa,NA,NER002,N'guigmi,N'guigmi,123657,NER002006,181,NER
Niger,Diffa,Diffa,NA,NER002,Bosso,Bosso,123658,NER002001,181,NER
Niger,Diffa,Diffa,NA,NER002,Maïne Soroa,Maïne Soroa,123659,NER002004,181,NER
Niger,Maradi,Maradi,NA,NER004,Bermo,Bermo,123660,NER004002,181,NER
Niger,Dosso,Dosso,NA,NER003,Doutchi,Doutchi,123661,NER003003,181,NER
Niger,Zinder,Zinder,NA,NER007,Takieta,Takieta,123662,NER007008,181,NER
Niger,Zinder,Zinder,NA,NER007,Mirriah,Mirriah,123663,NER007007,181,NER
Niger,Zinder,Zinder,NA,NER007,Goure,Goure,123664,NER007004,181,NER
Niger,Zinder,Zinder,NA,NER007,Dungass,Dungass,123665,NER007003,181,NER
Niger,Zinder,Zinder,NA,NER007,Tanout,Tanout,123666,NER007009,181,NER
Niger,Maradi,Maradi,NA,NER004,Gazaoua,Gazaoua,123667,NER004004,181,NER
Niger,Maradi,Maradi,NA,NER004,Ville de Maradi,Ville de Maradi,123668,NER004007,181,NER
Burkina Faso,Boucle Du Mouhoun,Boucle Du Mouhoun,40276,BFA046,Banwa,Banwa,154442,BFA046002,42,BFA
Burkina Faso,Boucle Du Mouhoun,Boucle Du Mouhoun,40276,BFA046,Kossi,Kossi,154443,BFA046003,42,BFA
Burkina Faso,Boucle Du Mouhoun,Boucle Du Mouhoun,40276,BFA046,Bale,Bale,154444,BFA046001,42,BFA
Burkina Faso,Boucle Du Mouhoun,Boucle Du Mouhoun,40276,BFA046,Mouhoun,Mouhoun,154445,BFA046004,42,BFA
Burkina Faso,Boucle Du Mouhoun,Boucle Du Mouhoun,40276,BFA046,Nayala,Nayala,154446,BFA046005,42,BFA
Burkina Faso,Boucle Du Mouhoun,Boucle Du Mouhoun,40276,BFA046,Sourou,Sourou,154447,BFA046006,42,BFA
Burkina Faso,Cascades,Cascades,40277,BFA047,Comoe,Comoe,154448,BFA047001,42,BFA
Burkina Faso,Cascades,Cascades,40277,BFA047,Leraba,Leraba,154449,BFA047002,42,BFA
Burkina Faso,Centre,Centre,40278,BFA013,Kadiogo,Kadiogo,154450,BFA013000,42,BFA
Burkina Faso,Centre-est,Centre-est,40279,BFA048,Boulgou,Boulgou,154451,BFA048001,42,BFA
Burkina Faso,Centre-est,Centre-est,40279,BFA048,Koulpelogo,Koulpelogo,154452,BFA048002,42,BFA
Burkina Faso,Centre-est,Centre-est,40279,BFA048,Kouritenga,Kouritenga,154453,BFA048003,42,BFA
Burkina Faso,Centre-nord,Centre-nord,40280,BFA049,Bam,Bam,154454,BFA049001,42,BFA
Burkina Faso,Centre-nord,Centre-nord,40280,BFA049,Namentenga,Namentenga,154455,BFA049002,42,BFA
Burkina Faso,Centre-nord,Centre-nord,40280,BFA049,Sanmatenga,Sanmatenga,154456,BFA049003,42,BFA
Burkina Faso,Centre-ouest,Centre-ouest,40281,BFA050,Boulkiemde,Boulkiemde,154457,BFA050001,42,BFA
Burkina Faso,Centre-ouest,Centre-ouest,40281,BFA050,Sanguie,Sanguie,154458,BFA050002,42,BFA
Burkina Faso,Centre-ouest,Centre-ouest,40281,BFA050,Sissili,Sissili,154459,BFA050003,42,BFA
Burkina Faso,Centre-ouest,Centre-ouest,40281,BFA050,Ziro,Ziro,154460,BFA050004,42,BFA
Burkina Faso,Centre-sud,Centre-sud,40282,BFA051,Bazega,Bazega,154461,BFA051001,42,BFA
Burkina Faso,Centre-sud,Centre-sud,40282,BFA051,Nahouri,Nahouri,154462,BFA051002,42,BFA
Burkina Faso,Centre-sud,Centre-sud,40282,BFA051,Zoundweogo,Zoundweogo,154463,BFA051003,42,BFA
Burkina Faso,Est,Est,40283,BFA052,Gnagna,Gnagna,154464,BFA052001,42,BFA
Burkina Faso,Est,Est,40283,BFA052,Gourma,Gourma,154465,BFA052002,42,BFA
Burkina Faso,Est,Est,40283,BFA052,Komonjdjari,Komonjdjari,154466,BFA052003,42,BFA
Burkina Faso,Est,Est,40283,BFA052,Kompienga,Kompienga,154467,BFA052004,42,BFA
Burkina Faso,Est,Est,40283,BFA052,Tapoa,Tapoa,154468,BFA052005,42,BFA
Burkina Faso,Hauts-bassins,Hauts-bassins,40284,BFA053,Houet,Houet,154469,BFA053001,42,BFA
Burkina Faso,Hauts-bassins,Hauts-bassins,40284,BFA053,Kenedougou,Kenedougou,154470,BFA053002,42,BFA
Burkina Faso,Hauts-bassins,Hauts-bassins,40284,BFA053,Tuy,Tuy,154471,BFA053003,42,BFA
Burkina Faso,Nord,Nord,40285,BFA054,Loroum,Loroum,154472,BFA054001,42,BFA
Burkina Faso,Nord,Nord,40285,BFA054,Passore,Passore,154473,BFA054002,42,BFA
Burkina Faso,Nord,Nord,40285,BFA054,Yatenga,Yatenga,154474,BFA054003,42,BFA
Burkina Faso,Nord,Nord,40285,BFA054,Zondoma,Zondoma,154475,BFA054004,42,BFA
Burkina Faso,Plateau Central,Plateau Central,40286,BFA055,Ganzourgou,Ganzourgou,154476,BFA055001,42,BFA
Burkina Faso,Plateau Central,Plateau Central,40286,BFA055,Kourweogo,Kourweogo,154477,BFA055002,42,BFA
Burkina Faso,Plateau Central,Plateau Central,40286,BFA055,Oubritenga,Oubritenga,154478,BFA055003,42,BFA
Burkina Faso,Sahel,Sahel,40287,BFA056,Oudalan,Oudalan,154479,BFA056001,42,BFA
Burkina Faso,Sahel,Sahel,40287,BFA056,Seno,Seno,154480,BFA056002,42,BFA
Burkina Faso,Sahel,Sahel,40287,BFA056,Soum,Soum,154481,BFA056003,42,BFA
Burkina Faso,Sahel,Sahel,40287,BFA056,Yagha,Yagha,154482,BFA056004,42,BFA
Burkina Faso,Sud-ouest,Sud-ouest,40288,BFA057,Bougouriba,Bougouriba,154483,BFA057001,42,BFA
Burkina Faso,Sud-ouest,Sud-ouest,40288,BFA057,Ioba,Ioba,154484,BFA057002,42,BFA
Burkina Faso,Sud-ouest,Sud-ouest,40288,BFA057,Noumbiel,Noumbiel,154485,BFA057003,42,BFA
Burkina Faso,Sud-ouest,Sud-ouest,40288,BFA057,Poni,Poni,154486,BFA057004,42,BFA
Nigeria,Sokoto,Sokoto,65709,NGA034,Tangaza,Tangaza,190949,NGA034019,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Abadam,Abadam,190950,NGA008001,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Yusufari,Yusufari,190952,NGA036017,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Mashi,Mashi,190953,NGA021027,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Kukawa,Kukawa,190954,NGA008017,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Mai'Adua,Mai'Adua,190955,NGA021024,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Machina,Machina,190956,NGA036011,182,NGA
Nigeria,Zamfara,Zamfara,65710,NGA037,Shinkafi,Shinkafi,190957,NGA037011,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Guzamala,Guzamala,190958,NGA008010,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Augie,Augie,190959,NGA022004,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Nguru,Nguru,190960,NGA036013,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Karasuwa,Karasuwa,190961,NGA036010,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Sokoto North,Sokoto North,190962,NGA034016,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Daura,Daura,190963,NGA021010,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Zango,Zango,190964,NGA021034,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Katsina,Katsina,190965,NGA021021,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Sokoto South,Sokoto South,190966,NGA034017,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Rimi,Rimi,190967,NGA021030,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Batagarawa,Batagarawa,190968,NGA021002,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Gubio,Gubio,190969,NGA008009,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Dutsi,Dutsi,190970,NGA021011,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Dange-Shnsi,Dange-Shnsi,190971,NGA034003,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Sandamu,Sandamu,190972,NGA021033,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Bursari,Bursari,190973,NGA036002,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Yabo,Yabo,190974,NGA034023,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Baure,Baure,190975,NGA021004,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Nganzai,Nganzai,190976,NGA008026,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Kurfi,Kurfi,190977,NGA021022,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Gwiwa,Gwiwa,190978,NGA018012,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Yankwashi,Yankwashi,190979,NGA018027,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Guri,Guri,190980,NGA018010,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Kaugama,Kaugama,190981,NGA018016,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Kaugama,Kaugama,190981,NGA018016,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Jakusko,Jakusko,190982,NGA036009,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Argungu,Argungu,190983,NGA022003,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Shagari,Shagari,190984,NGA034014,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Kiri Kasamma,Kiri Kasamma,190985,NGA018018,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Charanchi,Charanchi,190986,NGA021006,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Monguno,Monguno,190987,NGA008024,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Kazaure,Kazaure,190988,NGA018017,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Tureta,Tureta,190989,NGA034020,182,NGA
Nigeria,Zamfara,Zamfara,65710,NGA037,Kaura-Namoda,Kaura-Namoda,190990,NGA037008,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Gumel,Gumel,190991,NGA018009,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Roni,Roni,190992,NGA018024,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Safana,Safana,190993,NGA021032,182,NGA
Nigeria,Zamfara,Zamfara,65710,NGA037,Birnin Magaji,Birnin Magaji,190994,NGA037003,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Kankia,Kankia,190995,NGA021020,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Gagarawa,Gagarawa,190996,NGA018007,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Dutsin-Ma,Dutsin-Ma,190997,NGA021012,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Magumeri,Magumeri,190998,NGA008020,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Dambatta,Dambatta,190999,NGA020008,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Makoda,Makoda,191000,NGA020029,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Kusada,Kusada,191001,NGA021023,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Kunchi,Kunchi,191002,NGA020026,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Tarmua,Tarmua,191003,NGA036015,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Hadejia,Hadejia,191004,NGA018013,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Kalgo,Kalgo,191005,NGA022012,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Kalgo,Kalgo,191005,NGA022012,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Ngala,Ngala,191006,NGA008025,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Auyo,Auyo,191007,NGA018001,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Tsanyawa,Tsanyawa,191008,NGA020040,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Aleiro,Aleiro,191009,NGA022001,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Kala/Balge,Kala/Balge,191010,NGA008015,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Matazuu,Matazuu,191011,NGA021028,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Taura,Taura,191012,NGA018026,182,NGA
Nigeria,Zamfara,Zamfara,65710,NGA037,Anka,Anka,191013,NGA037001,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Mafa,Mafa,191014,NGA008019,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Dan Musa,Dan Musa,191015,NGA021007,182,NGA
Nigeria,Zamfara,Zamfara,65710,NGA037,Bukkuyum,Bukkuyum,191016,NGA037004,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Miga,Miga,191017,NGA018022,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Ringim,Ringim,191018,NGA018023,182,NGA
Nigeria,Zamfara,Zamfara,65710,NGA037,Gummi,Gummi,191019,NGA037006,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Musawa,Musawa,191020,NGA021029,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Jega,Jega,191021,NGA022011,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Bunza,Bunza,191022,NGA022007,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Kebbe,Kebbe,191023,NGA034010,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Konduga,Konduga,191024,NGA008016,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Jahun,Jahun,191025,NGA018014,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Jere,Jere,191026,NGA008013,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Tofa,Tofa,191027,NGA020039,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Nangere,Nangere,191028,NGA036012,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Ajingi,Ajingi,191029,NGA020001,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Dala,Dala,191031,NGA020007,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Damaturu,Damaturu,191032,NGA036003,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Fagge,Fagge,191033,NGA020012,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Rimin Gado,Rimin Gado,191034,NGA020033,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Gwale,Gwale,191035,NGA020018,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Tarauni,Tarauni,191036,NGA020038,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Malumfashi,Malumfashi,191037,NGA021025,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Warawa,Warawa,191038,NGA020043,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Kano Municipal,Kano Municipal,191039,NGA020021,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Maiduguri,Maiduguri,191040,NGA008021,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Kaga,Kaga,191041,NGA008014,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Madobi,Madobi,191042,NGA020028,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Dawakin Kudu,Dawakin Kudu,191043,NGA020009,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Wudil,Wudil,191044,NGA020044,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Faskari,Faskari,191045,NGA021013,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Gaya,Gaya,191046,NGA020016,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Karaye,Karaye,191047,NGA020022,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Kafur,Kafur,191048,NGA021017,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Kura,Kura,191049,NGA020027,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Potiskum,Potiskum,191050,NGA036014,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Katagum,Katagum,191051,NGA005012,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Kiru,Kiru,191052,NGA020024,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Bakori,Bakori,191053,NGA021001,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Damban,Damban,191054,NGA005004,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Garum Mallam,Garum Mallam,191055,NGA020015,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Buji,Buji,191056,NGA018005,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Zuru,Zuru,191057,NGA022021,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Bebeji,Bebeji,191058,NGA020004,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Albasu,Albasu,191059,NGA020002,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Birni Kudu,Birni Kudu,191060,NGA018004,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Garko,Garko,191061,NGA020014,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Fakai,Fakai,191062,NGA022009,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Gujba,Gujba,191063,NGA036007,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Rogo,Rogo,191064,NGA020034,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Kibiya,Kibiya,191065,NGA020023,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Rano,Rano,191066,NGA020032,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Shira,Shira,191067,NGA005016,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Giade,Giade,191068,NGA005009,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Funtua,Funtua,191069,NGA021014,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Misau,Misau,191070,NGA005014,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Dandume,Dandume,191071,NGA021008,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Shanga,Shanga,191072,NGA022017,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Damboa,Damboa,191073,NGA008007,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Danja,Danja,191074,NGA021009,182,NGA
Nigeria,Kaduna,Kaduna,2224,NGA019,Ikara,Ikara,191075,NGA019005,182,NGA
Nigeria,Katsina,Katsina,2226,NGA021,Sabuwa,Sabuwa,191076,NGA021031,182,NGA
Nigeria,Kaduna,Kaduna,2224,NGA019,Markafi,Markafi,191077,NGA019018,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Tudun Wada,Tudun Wada,191078,NGA020041,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Sakaba,Sakaba,191079,NGA022016,182,NGA
Nigeria,Kaduna,Kaduna,2224,NGA019,Kudan,Kudan,191080,NGA019016,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Ningi,Ningi,191081,NGA005015,182,NGA
Nigeria,Gombe,Gombe,65704,NGA016,Nafada,Nafada,191082,NGA016009,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Warji,Warji,191083,NGA005019,182,NGA
Nigeria,Kano,Kano,2225,NGA020,Doguwa,Doguwa,191084,NGA020011,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Gulani,Gulani,191085,NGA036008,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Yauri,Yauri,191086,NGA022020,182,NGA
Nigeria,Kaduna,Kaduna,2224,NGA019,Kubau,Kubau,191087,NGA019015,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Mariga,Mariga,191088,NGA027015,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Biu,Biu,191089,NGA008005,182,NGA
Nigeria,Gombe,Gombe,65704,NGA016,Funakaye,Funakaye,191090,NGA016005,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Chibok,Chibok,191091,NGA008006,182,NGA
Nigeria,Kaduna,Kaduna,2224,NGA019,Chikun,Chikun,191092,NGA019002,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Bayo,Bayo,191093,NGA008004,182,NGA
Nigeria,Gombe,Gombe,65704,NGA016,Kwami,Kwami,191094,NGA016008,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Kontagora,Kontagora,191095,NGA027011,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Kirfi,Kirfi,191096,NGA005013,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Hawul,Hawul,191097,NGA008012,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Shiroro,Shiroro,191098,NGA027022,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Kwaya Kusar,Kwaya Kusar,191099,NGA008018,182,NGA
Nigeria,Kaduna,Kaduna,2224,NGA019,Kajuru,Kajuru,191100,NGA019012,182,NGA
Nigeria,Adamawa,Adamawa,2211,NGA002,Mubi North,Mubi North,191101,NGA002014,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Shani,Shani,191102,NGA008027,182,NGA
Nigeria,Gombe,Gombe,65704,NGA016,Gombe,Gombe,191103,NGA016006,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Alkaleri,Alkaleri,191104,NGA005001,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Mashegu,Mashegu,191105,NGA027016,182,NGA
Nigeria,Adamawa,Adamawa,2211,NGA002,Mubi South,Mubi South,191106,NGA002015,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Tafawa-Balewa,Tafawa-Balewa,191107,NGA005017,182,NGA
Nigeria,Kaduna,Kaduna,2224,NGA019,Kachia,Kachia,191108,NGA019008,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Muya,Muya,191109,NGA027018,182,NGA
Nigeria,Gombe,Gombe,65704,NGA016,Kaltungo,Kaltungo,191110,NGA016007,182,NGA
Nigeria,Adamawa,Adamawa,2211,NGA002,Song,Song,191111,NGA002018,182,NGA
Nigeria,Plateau,Plateau,65707,NGA032,Jos North,Jos North,191112,NGA032005,182,NGA
Nigeria,Plateau,Plateau,65707,NGA032,Jos East,Jos East,191113,NGA032004,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Wushishi,Wushishi,191114,NGA027025,182,NGA
Nigeria,Gombe,Gombe,65704,NGA016,Shomgom,Shomgom,191115,NGA016010,182,NGA
Nigeria,Plateau,Plateau,65707,NGA032,Jos South,Jos South,191116,NGA032006,182,NGA
Nigeria,Plateau,Plateau,65707,NGA032,Barikin Ladi,Barikin Ladi,191117,NGA032001,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Bosso,Bosso,191118,NGA027005,182,NGA
Nigeria,Plateau,Plateau,65707,NGA032,Mangu,Mangu,191119,NGA032011,182,NGA
Nigeria,Bauchi,Bauchi,65699,NGA005,Bogoro,Bogoro,191120,NGA005003,182,NGA
Nigeria,Adamawa,Adamawa,2211,NGA002,Lamurde,Lamurde,191121,NGA002009,182,NGA
